Measured Distance (mm),Nominal Distance (mm),PWM Value,Force Reading (Counts),Encoder Value (Pulses)
7,7,60,75,-70996
7,7,60,74,-70996
7,7,60,73,-70996
7,7,60,77,-70996
7,7,60,75,-70996
7,7,60,77,-70996
7,7,60,70,-70996
7,7,60,76,-70996
7,7,60,74,-70996
7,7,60,77,-70996
7,7,60,73,-70996
7,7,60,72,-70996
7,7,60,72,-70996
7,7,60,78,-70996
7,7,60,73,-70996
7,7,60,76,-70996
7,7,60,70,-70996
7,7,60,77,-70996
7,7,60,78,-70996
7,7,60,74,-70996
7,7,60,75,-70996
7,7,60,76,-70996
7,7,60,75,-70996
7,7,60,79,-70996
7,7,60,70,-70996
7,7,60,77,-70996
7,7,60,74,-70996
7,7,60,77,-70996
7,7,60,76,-70996
7,7,60,71,-70996
7,7,60,74,-70996
7,7,60,76,-70996
7,7,60,77,-70996
7,7,60,75,-70996
7,7,60,70,-70996
7,7,60,76,-70996
7,7,60,76,-70996
7,7,60,75,-70996
7,7,60,75,-70996
7,7,60,73,-70996
7,7,60,72,-70996
7,7,60,75,-70996
7,7,60,73,-70996
7,7,60,75,-70996
7,7,60,76,-70996
7,7,60,73,-70996
7,7,60,74,-70996
7,7,60,72,-70996
7,7,60,77,-70996
7,7,60,76,-70996
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,115,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,114,-70278
7,7,90,115,-70278
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,114,-70278
7,7,90,115,-70278
7,7,90,114,-70278
7,7,90,115,-70278
7,7,90,113,-70278
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,115,-70278
7,7,90,113,-70278
7,7,90,114,-70278
7,7,90,115,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,116,-70278
7,7,90,115,-70278
7,7,90,115,-70278
7,7,90,113,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,113,-70278
7,7,90,116,-70278
7,7,90,115,-70278
7,7,90,114,-70278
7,7,90,115,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,114,-70278
7,7,90,113,-70278
7,7,90,114,-70278
7,7,120,190,-71683
7,7,120,189,-71683
7,7,120,187,-71683
7,7,120,189,-71683
7,7,120,192,-71683
7,7,120,188,-71683
7,7,120,190,-71683
7,7,120,189,-71683
7,7,120,191,-71683
7,7,120,189,-71683
7,7,120,191,-71683
7,7,120,190,-71683
7,7,120,191,-71683
7,7,120,189,-71683
7,7,120,192,-71683
7,7,120,189,-71683
7,7,120,191,-71683
7,7,120,189,-71683
7,7,120,191,-71683
7,7,120,188,-71683
7,7,120,191,-71683
7,7,120,190,-71683
7,7,120,191,-71683
7,7,120,188,-71683
7,7,120,191,-71683
7,7,120,190,-71683
7,7,120,191,-71683
7,7,120,190,-71683
7,7,120,191,-71683
7,7,120,188,-71683
7,7,120,191,-71683
7,7,120,190,-71683
7,7,120,190,-71683
7,7,120,188,-71683
7,7,120,191,-71683
7,7,120,189,-71683
7,7,120,190,-71683
7,7,120,189,-71683
7,7,120,191,-71683
7,7,120,190,-71683
7,7,120,190,-71683
7,7,120,189,-71683
7,7,120,191,-71683
7,7,120,189,-71683
7,7,120,190,-71683
7,7,120,189,-71683
7,7,120,191,-71683
7,7,120,188,-71683
7,7,120,191,-71683
7,7,120,188,-71683
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,251,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,252,-72754
7,7,150,250,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,251,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,251,-72754
7,7,150,252,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,252,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,249,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,249,-72754
7,7,150,251,-72754
7,7,150,249,-72754
7,7,150,251,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,247,-72754
7,7,150,250,-72754
7,7,150,250,-72754
7,7,150,251,-72754
7,7,150,249,-72754
7,7,150,251,-72754
7,7,150,249,-72754
7,7,180,316,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,316,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,317,-73917
7,7,180,316,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,317,-73917
7,7,180,314,-73917
7,7,180,315,-73917
7,7,180,316,-73917
7,7,180,314,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,317,-73917
7,7,180,315,-73917
7,7,180,316,-73917
7,7,180,314,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,314,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,316,-73917
7,7,180,315,-73917
7,7,180,318,-73917
7,7,180,313,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,180,315,-73917
7,7,210,355,-75007
7,7,210,357,-75007
7,7,210,356,-75007
7,7,210,357,-75007
7,7,210,357,-75007
7,7,210,357,-75007
7,7,210,357,-75007
7,7,210,356,-75007
7,7,210,356,-75007
7,7,210,357,-75007
7,7,210,356,-75008
7,7,210,357,-75008
7,7,210,356,-75008
7,7,210,358,-75008
7,7,210,356,-75008
7,7,210,357,-75008
7,7,210,356,-75008
7,7,210,357,-75008
7,7,210,355,-75008
7,7,210,356,-75008
7,7,210,357,-75008
7,7,210,357,-75008
7,7,210,356,-75008
7,7,210,357,-75009
7,7,210,357,-75009
7,7,210,357,-75009
7,7,210,357,-75009
7,7,210,357,-75009
7,7,210,356,-75009
7,7,210,356,-75009
7,7,210,357,-75009
7,7,210,356,-75009
7,7,210,356,-75009
7,7,210,356,-75009
7,7,210,356,-75009
7,7,210,355,-75009
7,7,210,356,-75009
7,7,210,356,-75009
7,7,210,356,-75010
7,7,210,357,-75010
7,7,210,356,-75010
7,7,210,357,-75010
7,7,210,356,-75010
7,7,210,357,-75010
7,7,210,354,-75010
7,7,210,356,-75010
7,7,210,356,-75010
7,7,210,357,-75010
7,7,210,356,-75010
7,7,210,355,-75010
7,7,225,377,-75493
7,7,225,380,-75493
7,7,225,376,-75493
7,7,225,379,-75493
7,7,225,377,-75493
7,7,225,379,-75493
7,7,225,378,-75493
7,7,225,378,-75493
7,7,225,376,-75493
7,7,225,379,-75493
7,7,225,377,-75493
7,7,225,378,-75493
7,7,225,376,-75493
7,7,225,379,-75493
7,7,225,378,-75493
7,7,225,379,-75493
7,7,225,377,-75493
7,7,225,379,-75494
7,7,225,378,-75494
7,7,225,379,-75494
7,7,225,378,-75494
7,7,225,378,-75494
7,7,225,377,-75494
7,7,225,379,-75494
7,7,225,377,-75494
7,7,225,378,-75494
7,7,225,377,-75494
7,7,225,378,-75494
7,7,225,377,-75494
7,7,225,378,-75494
7,7,225,376,-75494
7,7,225,377,-75494
7,7,225,377,-75494
7,7,225,379,-75494
7,7,225,374,-75494
7,7,225,379,-75494
7,7,225,375,-75494
7,7,225,378,-75494
7,7,225,376,-75494
7,7,225,378,-75494
7,7,225,377,-75494
7,7,225,379,-75494
7,7,225,377,-75494
7,7,225,378,-75494
7,7,225,377,-75494
7,7,225,378,-75494
7,7,225,376,-75494
7,7,225,378,-75494
7,7,225,377,-75494
7,7,225,379,-75494
14.9,15,60,220,-66881
14.9,15,60,219,-66881
14.9,15,60,221,-66881
14.9,15,60,222,-66881
14.9,15,60,224,-66881
14.9,15,60,223,-66881
14.9,15,60,222,-66881
14.9,15,60,221,-66881
14.9,15,60,220,-66881
14.9,15,60,224,-66881
14.9,15,60,224,-66881
14.9,15,60,221,-66881
14.9,15,60,223,-66881
14.9,15,60,220,-66881
14.9,15,60,225,-66881
14.9,15,60,217,-66881
14.9,15,60,222,-66881
14.9,15,60,224,-66881
14.9,15,60,222,-66881
14.9,15,60,224,-66881
14.9,15,60,217,-66881
14.9,15,60,221,-66881
14.9,15,60,221,-66881
14.9,15,60,224,-66881
14.9,15,60,225,-66881
14.9,15,60,223,-66881
14.9,15,60,224,-66881
14.9,15,60,220,-66881
14.9,15,60,225,-66881
14.9,15,60,227,-66881
14.9,15,60,223,-66881
14.9,15,60,224,-66881
14.9,15,60,218,-66881
14.9,15,60,225,-66881
14.9,15,60,221,-66881
14.9,15,60,225,-66881
14.9,15,60,221,-66881
14.9,15,60,224,-66881
14.9,15,60,224,-66881
14.9,15,60,219,-66881
14.9,15,60,222,-66881
14.9,15,60,222,-66881
14.9,15,60,223,-66881
14.9,15,60,222,-66881
14.9,15,60,219,-66881
14.9,15,60,222,-66881
14.9,15,60,219,-66881
14.9,15,60,224,-66881
14.9,15,60,222,-66881
14.9,15,60,221,-66881
14.9,15,90,253,-65542
14.9,15,90,255,-65542
14.9,15,90,253,-65542
14.9,15,90,252,-65542
14.9,15,90,252,-65542
14.9,15,90,253,-65542
14.9,15,90,252,-65542
14.9,15,90,253,-65542
14.9,15,90,253,-65542
14.9,15,90,255,-65542
14.9,15,90,254,-65542
14.9,15,90,253,-65542
14.9,15,90,254,-65542
14.9,15,90,254,-65542
14.9,15,90,254,-65542
14.9,15,90,251,-65542
14.9,15,90,254,-65542
14.9,15,90,254,-65542
14.9,15,90,254,-65542
14.9,15,90,252,-65542
14.9,15,90,253,-65542
14.9,15,90,253,-65542
14.9,15,90,254,-65542
14.9,15,90,252,-65542
14.9,15,90,255,-65542
14.9,15,90,252,-65542
14.9,15,90,254,-65542
14.9,15,90,252,-65542
14.9,15,90,253,-65542
14.9,15,90,254,-65542
14.9,15,90,253,-65542
14.9,15,90,253,-65542
14.9,15,90,252,-65542
14.9,15,90,254,-65542
14.9,15,90,254,-65542
14.9,15,90,253,-65542
14.9,15,90,253,-65542
14.9,15,90,254,-65542
14.9,15,90,253,-65542
14.9,15,90,254,-65542
14.9,15,90,252,-65542
14.9,15,90,254,-65542
14.9,15,90,254,-65542
14.9,15,90,254,-65542
14.9,15,90,253,-65542
14.9,15,90,255,-65542
14.9,15,90,253,-65542
14.9,15,90,253,-65542
14.9,15,90,253,-65542
14.9,15,90,254,-65542
14.9,15,120,354,-67204
14.9,15,120,356,-67204
14.9,15,120,355,-67204
14.9,15,120,355,-67204
14.9,15,120,356,-67204
14.9,15,120,355,-67204
14.9,15,120,355,-67204
14.9,15,120,356,-67204
14.9,15,120,354,-67204
14.9,15,120,354,-67204
14.9,15,120,355,-67204
14.9,15,120,355,-67204
14.9,15,120,355,-67204
14.9,15,120,354,-67204
14.9,15,120,356,-67204
14.9,15,120,354,-67204
14.9,15,120,355,-67204
14.9,15,120,354,-67204
14.9,15,120,357,-67204
14.9,15,120,355,-67204
14.9,15,120,351,-67204
14.9,15,120,355,-67204
14.9,15,120,354,-67204
14.9,15,120,354,-67204
14.9,15,120,354,-67204
14.9,15,120,355,-67204
14.9,15,120,355,-67204
14.9,15,120,355,-67204
14.9,15,120,354,-67204
14.9,15,120,355,-67204
14.9,15,120,355,-67204
14.9,15,120,354,-67205
14.9,15,120,353,-67205
14.9,15,120,354,-67205
14.9,15,120,354,-67205
14.9,15,120,355,-67205
14.9,15,120,355,-67205
14.9,15,120,354,-67205
14.9,15,120,354,-67205
14.9,15,120,354,-67205
14.9,15,120,355,-67205
14.9,15,120,354,-67205
14.9,15,120,354,-67205
14.9,15,120,354,-67205
14.9,15,120,355,-67205
14.9,15,120,354,-67205
14.9,15,120,355,-67205
14.9,15,120,355,-67205
14.9,15,120,354,-67205
14.9,15,120,353,-67205
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,450,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,450,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,448,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,150,448,-68993
14.9,15,150,449,-68993
14.9,15,150,448,-68993
14.9,15,150,450,-68993
14.9,15,150,447,-68993
14.9,15,150,449,-68993
14.9,15,150,447,-68993
14.9,15,150,447,-68993
14.9,15,150,445,-68993
14.9,15,150,449,-68993
14.9,15,150,448,-68993
14.9,15,150,455,-68993
14.9,15,150,449,-68993
14.9,15,150,448,-68993
14.9,15,150,449,-68993
14.9,15,150,448,-68993
14.9,15,150,449,-68993
14.9,15,150,448,-68993
14.9,15,150,449,-68993
14.9,15,150,448,-68993
14.9,15,150,449,-68993
14.9,15,150,447,-68993
14.9,15,150,449,-68993
14.9,15,150,447,-68993
14.9,15,150,448,-68993
14.9,15,150,447,-68993
14.9,15,150,447,-68993
14.9,15,150,446,-68993
14.9,15,150,449,-68993
14.9,15,150,449,-68993
14.9,15,180,531,-70774
14.9,15,180,532,-70774
14.9,15,180,531,-70774
14.9,15,180,532,-70774
14.9,15,180,530,-70774
14.9,15,180,533,-70774
14.9,15,180,529,-70774
14.9,15,180,530,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,532,-70774
14.9,15,180,532,-70774
14.9,15,180,532,-70774
14.9,15,180,531,-70774
14.9,15,180,532,-70774
14.9,15,180,532,-70774
14.9,15,180,532,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,530,-70774
14.9,15,180,532,-70774
14.9,15,180,529,-70774
14.9,15,180,531,-70774
14.9,15,180,529,-70774
14.9,15,180,532,-70774
14.9,15,180,531,-70774
14.9,15,180,531,-70774
14.9,15,180,530,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,529,-70774
14.9,15,180,531,-70774
14.9,15,180,529,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,530,-70774
14.9,15,180,531,-70774
14.9,15,180,530,-70774
14.9,15,180,530,-70774
14.9,15,180,529,-70774
14.9,15,180,530,-70774
14.9,15,180,529,-70774
14.9,15,210,592,-72152
14.9,15,210,593,-72152
14.9,15,210,593,-72152
14.9,15,210,592,-72152
14.9,15,210,593,-72152
14.9,15,210,593,-72152
14.9,15,210,593,-72152
14.9,15,210,591,-72153
14.9,15,210,593,-72153
14.9,15,210,595,-72153
14.9,15,210,592,-72153
14.9,15,210,593,-72153
14.9,15,210,593,-72153
14.9,15,210,593,-72153
14.9,15,210,592,-72153
14.9,15,210,593,-72153
14.9,15,210,593,-72153
14.9,15,210,592,-72153
14.9,15,210,592,-72154
14.9,15,210,592,-72154
14.9,15,210,592,-72154
14.9,15,210,592,-72154
14.9,15,210,592,-72154
14.9,15,210,592,-72154
14.9,15,210,592,-72154
14.9,15,210,592,-72154
14.9,15,210,593,-72154
14.9,15,210,592,-72154
14.9,15,210,593,-72155
14.9,15,210,591,-72155
14.9,15,210,592,-72155
14.9,15,210,592,-72155
14.9,15,210,592,-72155
14.9,15,210,591,-72155
14.9,15,210,593,-72155
14.9,15,210,590,-72155
14.9,15,210,592,-72155
14.9,15,210,591,-72155
14.9,15,210,592,-72155
14.9,15,210,592,-72155
14.9,15,210,592,-72155
14.9,15,210,593,-72156
14.9,15,210,592,-72156
14.9,15,210,592,-72156
14.9,15,210,591,-72156
14.9,15,210,592,-72156
14.9,15,210,591,-72156
14.9,15,210,592,-72156
14.9,15,210,590,-72156
14.9,15,210,592,-72156
14.9,15,225,617,-72832
14.9,15,225,622,-72832
14.9,15,225,621,-72832
14.9,15,225,620,-72832
14.9,15,225,620,-72832
14.9,15,225,620,-72832
14.9,15,225,620,-72832
14.9,15,225,620,-72832
14.9,15,225,620,-72832
14.9,15,225,618,-72832
14.9,15,225,620,-72832
14.9,15,225,619,-72832
14.9,15,225,620,-72832
14.9,15,225,618,-72832
14.9,15,225,620,-72832
14.9,15,225,618,-72832
14.9,15,225,621,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,620,-72832
14.9,15,225,620,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,620,-72832
14.9,15,225,618,-72832
14.9,15,225,619,-72832
14.9,15,225,618,-72832
14.9,15,225,618,-72832
14.9,15,225,618,-72832
14.9,15,225,618,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,620,-72832
14.9,15,225,618,-72832
14.9,15,225,619,-72832
14.9,15,225,618,-72832
14.9,15,225,619,-72832
14.9,15,225,617,-72832
14.9,15,225,617,-72832
14.9,15,225,618,-72832
14.9,15,225,619,-72832
14.9,15,225,619,-72832
14.9,15,225,618,-72832
14.9,15,225,619,-72832
14.9,15,60,224,-66940
14.9,15,60,225,-66940
14.9,15,60,221,-66940
14.9,15,60,222,-66940
14.9,15,60,226,-66940
14.9,15,60,220,-66940
14.9,15,60,223,-66940
14.9,15,60,224,-66940
14.9,15,60,224,-66940
14.9,15,60,225,-66940
14.9,15,60,226,-66940
14.9,15,60,223,-66940
14.9,15,60,226,-66940
14.9,15,60,221,-66940
14.9,15,60,224,-66940
14.9,15,60,224,-66940
14.9,15,60,221,-66940
14.9,15,60,220,-66940
14.9,15,60,224,-66940
14.9,15,60,225,-66940
14.9,15,60,223,-66940
14.9,15,60,222,-66940
14.9,15,60,224,-66940
14.9,15,60,226,-66940
14.9,15,60,219,-66940
14.9,15,60,223,-66940
14.9,15,60,225,-66940
14.9,15,60,225,-66940
14.9,15,60,224,-66940
14.9,15,60,223,-66940
14.9,15,60,224,-66940
14.9,15,60,223,-66940
14.9,15,60,220,-66940
14.9,15,60,224,-66940
14.9,15,60,226,-66940
14.9,15,60,221,-66940
14.9,15,60,224,-66940
14.9,15,60,219,-66940
14.9,15,60,225,-66940
14.9,15,60,225,-66940
14.9,15,60,219,-66940
14.9,15,60,223,-66940
14.9,15,60,225,-66940
14.9,15,60,224,-66940
14.9,15,60,226,-66940
14.9,15,60,225,-66940
14.9,15,60,220,-66940
14.9,15,60,226,-66940
14.9,15,60,221,-66940
14.9,15,60,223,-66940
14.9,15,90,252,-65577
14.9,15,90,252,-65577
14.9,15,90,253,-65577
14.9,15,90,255,-65577
14.9,15,90,252,-65577
14.9,15,90,255,-65577
14.9,15,90,252,-65577
14.9,15,90,252,-65577
14.9,15,90,253,-65577
14.9,15,90,251,-65577
14.9,15,90,253,-65577
14.9,15,90,253,-65577
14.9,15,90,253,-65577
14.9,15,90,252,-65577
14.9,15,90,254,-65577
14.9,15,90,252,-65577
14.9,15,90,254,-65577
14.9,15,90,253,-65577
14.9,15,90,252,-65577
14.9,15,90,254,-65577
14.9,15,90,252,-65577
14.9,15,90,254,-65577
14.9,15,90,251,-65577
14.9,15,90,252,-65577
14.9,15,90,252,-65577
14.9,15,90,253,-65577
14.9,15,90,252,-65577
14.9,15,90,253,-65577
14.9,15,90,253,-65577
14.9,15,90,253,-65577
14.9,15,90,253,-65577
14.9,15,90,251,-65577
14.9,15,90,254,-65577
14.9,15,90,252,-65577
14.9,15,90,252,-65577
14.9,15,90,250,-65577
14.9,15,90,254,-65577
14.9,15,90,253,-65577
14.9,15,90,252,-65577
14.9,15,90,253,-65577
14.9,15,90,253,-65577
14.9,15,90,253,-65577
14.9,15,90,251,-65577
14.9,15,90,253,-65577
14.9,15,90,250,-65578
14.9,15,90,252,-65578
14.9,15,90,251,-65578
14.9,15,90,253,-65578
14.9,15,90,252,-65578
14.9,15,90,253,-65578
14.9,15,120,354,-67182
14.9,15,120,355,-67182
14.9,15,120,354,-67182
14.9,15,120,356,-67182
14.9,15,120,355,-67182
14.9,15,120,356,-67182
14.9,15,120,354,-67182
14.9,15,120,353,-67182
14.9,15,120,355,-67182
14.9,15,120,353,-67182
14.9,15,120,353,-67182
14.9,15,120,355,-67182
14.9,15,120,354,-67182
14.9,15,120,354,-67182
14.9,15,120,354,-67182
14.9,15,120,354,-67182
14.9,15,120,354,-67182
14.9,15,120,355,-67182
14.9,15,120,354,-67182
