Measured Distance (mm),Nominal Distance (mm),PWM Value,Force Reading (Counts),Encoder Value (Pulses)
7,7,60,68,-70675
7,7,60,68,-70675
7,7,60,72,-70675
7,7,60,66,-70675
7,7,60,68,-70675
7,7,60,67,-70675
7,7,60,65,-70675
7,7,60,69,-70675
7,7,60,71,-70675
7,7,60,69,-70675
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,110,-69944
7,7,90,111,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,110,-69944
7,7,90,109,-69944
7,7,90,111,-69944
7,7,90,108,-69944
7,7,90,110,-69944
7,7,90,110,-69944
7,7,90,110,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,110,-69944
7,7,90,108,-69944
7,7,90,110,-69944
7,7,90,108,-69944
7,7,90,110,-69944
7,7,90,108,-69944
7,7,90,109,-69944
7,7,90,107,-69944
7,7,90,110,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,110,-69944
7,7,90,109,-69944
7,7,90,111,-69944
7,7,90,109,-69944
7,7,90,110,-69944
7,7,90,110,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,111,-69944
7,7,90,107,-69944
7,7,90,110,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,109,-69944
7,7,90,107,-69944
7,7,90,110,-69944
7,7,90,108,-69944
7,7,90,110,-69944
7,7,90,109,-69944
7,7,90,110,-69944
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,189,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,188,-71389
7,7,120,188,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,187,-71389
7,7,120,189,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,186,-71389
7,7,120,188,-71389
7,7,120,187,-71389
7,7,120,187,-71389
7,7,120,187,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,188,-71389
7,7,120,188,-71389
7,7,120,188,-71389
7,7,120,189,-71389
7,7,120,187,-71389
7,7,120,187,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,187,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,188,-71389
7,7,120,187,-71389
7,7,120,187,-71389
7,7,120,186,-71389
7,7,120,188,-71389
7,7,120,186,-71389
7,7,120,188,-71389
7,7,120,186,-71389
7,7,120,188,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,188,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,188,-71389
7,7,120,187,-71389
7,7,120,187,-71389
7,7,120,188,-71389
7,7,120,186,-71389
7,7,150,244,-72415
7,7,150,243,-72415
7,7,150,245,-72415
7,7,150,245,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,246,-72415
7,7,150,244,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,244,-72415
7,7,150,242,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,244,-72415
7,7,150,245,-72415
7,7,150,245,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,245,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,244,-72415
7,7,150,246,-72415
7,7,150,244,-72415
7,7,150,244,-72415
7,7,150,244,-72415
7,7,150,246,-72415
7,7,150,243,-72415
7,7,150,245,-72415
7,7,150,243,-72415
7,7,150,246,-72415
7,7,150,244,-72415
7,7,150,244,-72415
7,7,150,245,-72415
7,7,150,244,-72415
7,7,150,246,-72415
7,7,150,244,-72415
7,7,150,244,-72415
7,7,150,243,-72415
7,7,150,246,-72415
7,7,150,245,-72415
7,7,150,245,-72415
7,7,150,245,-72415
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,308,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,308,-73606
7,7,180,309,-73606
7,7,180,308,-73606
7,7,180,309,-73606
7,7,180,307,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,308,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,308,-73606
7,7,180,309,-73606
7,7,180,308,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,180,308,-73606
7,7,180,304,-73606
7,7,180,308,-73606
7,7,180,308,-73606
7,7,180,308,-73606
7,7,180,307,-73606
7,7,180,309,-73606
7,7,180,310,-73606
7,7,180,309,-73606
7,7,210,347,-74681
7,7,210,349,-74681
7,7,210,348,-74681
7,7,210,349,-74681
7,7,210,347,-74681
7,7,210,350,-74681
7,7,210,348,-74681
7,7,210,348,-74681
7,7,210,348,-74681
7,7,210,349,-74681
7,7,210,347,-74681
7,7,210,348,-74681
7,7,210,348,-74681
7,7,210,348,-74681
7,7,210,348,-74681
7,7,210,349,-74682
7,7,210,348,-74682
7,7,210,348,-74682
7,7,210,349,-74682
7,7,210,348,-74682
7,7,210,348,-74682
7,7,210,349,-74682
7,7,210,348,-74682
7,7,210,349,-74682
7,7,210,348,-74682
7,7,210,348,-74682
7,7,210,349,-74682
7,7,210,349,-74682
7,7,210,348,-74682
7,7,210,347,-74682
7,7,210,349,-74682
7,7,210,347,-74682
7,7,210,348,-74682
7,7,210,347,-74682
7,7,210,348,-74682
7,7,210,347,-74682
7,7,210,347,-74682
7,7,210,347,-74682
7,7,210,349,-74682
7,7,210,347,-74682
7,7,210,348,-74682
7,7,210,346,-74682
7,7,210,348,-74682
7,7,210,349,-74682
7,7,210,347,-74682
7,7,210,348,-74682
7,7,210,347,-74682
7,7,210,349,-74682
7,7,210,348,-74682
7,7,210,349,-74682
7,7,225,372,-75201
7,7,225,374,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,375,-75201
7,7,225,375,-75201
7,7,225,373,-75201
7,7,225,374,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,372,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,374,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,374,-75201
7,7,225,372,-75201
7,7,225,373,-75201
7,7,225,372,-75201
7,7,225,374,-75201
7,7,225,370,-75201
7,7,225,374,-75201
7,7,225,371,-75201
7,7,225,373,-75201
7,7,225,372,-75201
7,7,225,373,-75201
7,7,225,374,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,374,-75201
7,7,225,372,-75201
7,7,225,372,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,372,-75201
7,7,225,373,-75201
7,7,225,373,-75201
7,7,225,374,-75201
7,7,225,372,-75201
7,7,225,373,-75201
7,7,225,374,-75201
7,7,225,373,-75201
7,7,225,372,-75201
7,7,225,372,-75202
